,File,File_Size,Creation_Date,File_Description,IFC_File_Name,IFC_Organization,IFC_Application,Location,latitude,longitude
81,05AG23000013A36V.ifc,0.036280632,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
82,05DR1300011202AV.ifc,0.008306503,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
83,05DR2300001302AV.ifc,0.033049583,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
84,05DR2300002202AV.ifc,0.010493279,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
85,05DR230000302A.ifc,0.012049675,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
86,05f83a80-0884-4df9-8100-1cfd2ca684cc.ifc,0.244656563,,"CoordinationView_V2.0, FMHandOverAddonView, ConceptDesignBIM_2010,ExchangeRequirementArchitecture,2,1","Eurostep IFC Toolbox - 1.0,AutoCAD Architecture 2012 Build 6.7.49.0,
",o,"6.7.49.0,AutoCAD Architecture 2012,A004
",,,
87,05F_Exterior%20walls%20details.ifc,0.053646088,,"CoordinationView,2,1","IfcOpenShell,IfcOpenShell,
",uncreatednet,"0.17 build 9421 (Git),FreeCAD,118df2cf_ed21_438e_a41
",,,
88,05IA46000012A08G.ifc,0.014594078,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
89,05IA46000022A08G.ifc,0.03921032,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
90,05IA46000032A08G.ifc,0.041505814,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
91,05IA4600005A08.ifc,0.00788784,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
92,05IA4600006A08.ifc,0.01028347,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
93,05IA4600007A08.ifc,0.010284424,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
94,05IA46000082A08G.ifc,0.00962162,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
95,05IA460001121201P.ifc,0.010070801,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
96,05ML1200001202AV.ifc,0.012523651,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
97,05ML1200002102AV.ifc,0.014656067,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
98,05ML12000023802AVRICIRCOLO.ifc,0.013772964,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
99,05ML1200003102AV.ifc,0.020837784,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
100,05ML12000033802AVRICIRCOLO.ifc,0.012554169,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
101,05ML12000061203DV.ifc,0.017170906,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
102,05ML12000081203DV.ifc,0.017092705,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
103,05ML120000912D03V.ifc,0.012150764,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
104,05ML120001012D03V.ifc,0.012052536,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
105,05ML1200011202AV.ifc,0.015055656,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
106,05ML1200012202AV.ifc,0.007006645,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
107,05ML12000131202AV.ifc,0.093698502,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
108,05ML120001402A.ifc,0.047485352,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
109,05ML13000011203DV.ifc,0.01394558,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
110,05ML13000111203DV.ifc,0.013108253,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
111,05NG1300002603DV.ifc,0.088399887,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
112,05NG1300012603DV.ifc,0.080318451,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
113,05NG1900002603DV.ifc,0.006984711,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
114,05NG190000316.ifc,0.010867119,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
115,05NG1900004403DV.ifc,0.007018089,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,,,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc
",,,
116,05_BIMcollab_Example_Hollow_core_slabs.ifc,13.74651909,,"CoordinationView_V2.0, FMHandOverAddonView, ConceptDesignBIM_2010, QuantityTakeOffAddOnView,ExchangeRequirementArchitecture,OptionExcludedObjects: , , , , , , , , , , , , , , , , , 2,1","Eurostep IFC Toolbox - 1.0,AutoCAD Architecture 2012 Build 6.7.49.0,
",VBI Verkoopmij BV,"6.7.49.0,AutoCAD Architecture 2012,A004
",,,
117,06-03-01_windows_in_curved_wall_vw.ifc,0.460458755,,"VectorWorks 12.5.0 by Nemetschek North America,2,1","VectorWorks 12.5.0 by Nemetschek North America,Windows,vstanev
",NNA Team,"12_5_0_1,VectorWorks 12.5.0 by Nemetschek North America,VW1250
",,,
118,06.ifc,14.46880531,,"CoordinationView,2,1","IFC Tools Project - IFC Java Toolbox,IFC Java Toolbox,Unknown Authorizer
","WTM,Objekt und Tragwerksplaner","86,2018,Autodesk Revit 2018 (DEU),Revit
","Bergedorfer Str. B5  / BAB 1  Hamburg , Hamburg , 22115 , Deutschland  ",,
119,06F_Exterior%20walls%20details.ifc,0.059323311,,"CoordinationView,2,1","IfcOpenShell,IfcOpenShell,
",uncreatednet,"0.17 build 9421 (Git),FreeCAD,118df2cf_ed21_438e_a41
",,,
120,06_BIMcollab_Example_Limestone%20walls.ifc,0.232707977,Wed Aug 13 11:28:56 2014,"CoordinationView_V2.0, QuantityTakeOffAddOnView,2,1","The EXPRESS Data Manager Version 5.01.0100.02.64mod : 6 Jun 2012,20130709_2115x64 - Exporter 3.4.0.0 - Alternate UI 2.4.0.0,
",,"2014,Autodesk Revit 2014 (ENU),Revit
",,,
121,06_BIMcollab_Example_Limestonewalls.ifc,0.237582207,Wed Aug 13 11:28:56 2014,"CoordinationView_V2.0, QuantityTakeOffAddOnView,2,1","The EXPRESS Data Manager Version 5.01.0100.02.64mod : 6 Jun 2012,20130709_2115x64 - Exporter 3.4.0.0 - Alternate UI 2.4.0.0,
",,"2014,Autodesk Revit 2014 (ENU),Revit
",,,
122,07.ifc,2.725704193,,"2,1","Adapted from 2x3 with Sublime Text,Stefan Jaud,
",TUM,"2019,Autodesk Revit 2019 (DEU),Revit
",,,
123,07F_Exterior%20walls%20details.ifc,0.248412132,,"CoordinationView,2,1","IfcOpenShell,IfcOpenShell,
",uncreatednet,"0.17 build 9440 (Git),FreeCAD,118df2cf_ed21_438e_a41
",,,
124,07_BIMcollab_Example_Structural%20Steel.ifc,0.249387741,,"CoordinationView, QuantityTakeOffAddOnView,2,1","IFC Database Version:Work,Tekla Structures 19.1 Service Release 1, IFC Export Version: 4.0.0.0 Oct 14 2013,
",Tekla,"19.1 Service Release 1,Tekla Structures,Multi material modeling
",,,
125,08.ifc,0.083534241,,"2,1","IfcOpenShell 0.5.0-dev,Adapted from IfcOpenShell 0.5.0-dev with Sublime Text,
",TUM,"2,OIP 1.0.0.381,Bridge Model,IFC Alignment
",,,
126,08001_Vileda_Dach.ifc,76.40110588,,"CoordinationView, QuantityTakeOffAddOnView,2,1","EXPRESS Data Manager version:20070116,Tekla Structures Next Build:8278/30.6.2011, IFC Export Version:136/May  3 2010,
",Tekla,"Next,Tekla Structures,Multi material modeling
",,,
127,09.ifc,0.053021431,,"2,1","Adapted from Constructivity with Sublime Text,Stefan Jaud,
",,,,,
128,0912101-01wall_layers_number_1.ifc,0.034918785,,"IFC 2x,2,1","IFC test,,
",,"IFC test,IFC test,
",,,
129,0912101-02wall_opening_straight_ac_1.ifc,0.098312378,,"ArchiCAD 9.00 Release 1 generated IFC file.,Build Number of the Ifc 2x3 interface: 63005 05-01-2006\X\0D\X\0A,2,1","PreProc - EDM 4.5.0033,Windows System,The authorising person
",OrganizationName,"9.0,ArchiCAD 9.0,ArchiCAD
",,,
130,0912101-03wall_recess_ben_1.ifc,0.020889282,,"
","
",Bentley Systems Inc,"Outdated,TriForma,TriForma IFC V1.0
",,,
131,0912101-04wall_L-shape_all_1.ifc,0.009701729,," 2,1"," , ALLPLAN
",Nemetschek AG," V2006.1, Allplan, Allplan
",,,
132,09121010-01RoofWithGeometry_rev_1.ifc,0.159373283,,"IFC2X_PLATFORM,2,1","Autodesk Revit Building 9.1 - 1.0,Development Build,
",,"Release 9.1,Autodesk Revit Building 9.1,Revit
",,,
133,09121010-02roof_with_openings_ben_1.ifc,0.007510185,,"
","
",Bentley Systems Inc,"Outdated,TriForma,TriForma IFC V1.0
",,,
134,09121011curtain_wall_basic_rev_1.ifc,0.063717842,,"IFC2X_PLATFORM,2,1","Autodesk Revit Building 9.1 - 1.0,Development Build,
",,"Release 9.1,Autodesk Revit Building 9.1,Revit
",,,
135,09121012mem_profile_basic_tek_1.ifc,0.0122509,,"IFC2X3.exp,2,1","EXPRESS Data Manager version:20040806,Tekla Structures 12.0,
",Tekla,"12.0,Tekla Structures,Multi material modeling
",,,
136,09121013plate_steel_exam_tek_1.ifc,0.020354271,,"IFC2X3.exp,2,1","EXPRESS Data Manager version:20040806,Tekla Structures 12.0,
",Tekla,"12.0,Tekla Structures,Multi material modeling
",,,
137,09121014pile_basic_tek_1.ifc,0.007846832,,"IFC2X3.exp,2,1","EXPRESS Data Manager version:20040806,Tekla Structures Next,
",Tekla,"Next,Tekla Structures,Multi material modeling
",,,
138,09121015footing_ac_1.ifc,0.088315964,,"ArchiCAD 9.00 Release 1 generated IFC file.,Build Number of the Ifc 2x3 interface: 63015 11-04-2006\X\0D\X\0A,2,1","PreProc - EDM 4.5.0033,Windows System,The authorising person
",OrganizationName,"9.0,ArchiCAD 9.0,ArchiCAD
",,,
139,0912102-01beam_profile_basic_rev_1.ifc,0.086993217,,"IFC2X_PLATFORM,2,1","Autodesk Revit Building 9.1 - 1.0,Development Build,
",,"Release 9.1,Autodesk Revit Building 9.1,Revit
",,,
140,0912102-01beam_profile_para_ac_1.ifc,0.176422119,,"ArchiCAD 9.00 Release 1 generated IFC file.,Build Number of the Ifc 2x3 interface: 63005 05-01-2006\X\0D\X\0A,2,1","PreProc - EDM 4.5.0033,Windows System,The authorising person
",OrganizationName,"9.0,ArchiCAD 9.0,ArchiCAD
",,,
141,0912102-02brep_beams_opening_ben_1.ifc,0.056783676,,"
","
",Bentley Systems Inc,"Outdated,TriForma,TriForma IFC V1.0
",,,
142,0912102-02extruded_beam_open_tek_1.ifc,0.013317108,,"IFC2X3.exp,2,1","EXPRESS Data Manager version:20040806,Tekla Structures 12.0,
",Tekla,"12.0,Tekla Structures,Multi material modeling
",,,
143,0912102010-03-01Project.ifc,49.53632641,,"
","
",Bentley Systems Inc,"0,Outdated,TriForma,TriForma IFC V1.0
",,,
144,0912103-01columns_basic_all_1.ifc,0.007787704,," 2,1"," , ALLPLAN
",Nemetschek AG," V2003.1, Allplan, Allplan
",,,
145,0912103-01col_profile_clip_ben_1.ifc,0.006859779,,"
","
",Bentley Systems Inc,"Outdated,TriForma,TriForma IFC V1.0
",,,
146,0912103-02col_brep_opening_ben_1.ifc,0.218806267,,"
","
",Bentley Systems Inc,"Outdated,TriForma,TriForma IFC V1.0
",,,
147,0912103-02OpeningsInExtrudedColumns_rev_1.ifc,0.017303467,,"IFC2X_PLATFORM,2,1","Autodesk Revit Building 9.1 - 1.0,Development Build,
",,"Release 9.1,Autodesk Revit Building 9.1,Revit
",,,
148,0912104-01slab_profile_basic_ac_1.ifc,0.012836456,,"ArchiCAD 9.00 Release 1 generated IFC file.,Build Number of the Ifc 2x3 interface: 63015 11-04-2006\X\0D\X\0A,2,1","PreProc - EDM 4.5.0033,Windows System,The authorising person
",OrganizationName,"9.0,ArchiCAD 9.0,ArchiCAD
",,,
149,0912104-03extruded_slab_openings_all_1.ifc,0.00731945,,"2,1","EDM 4.7.036,Allplan 2006.0 31.05.2006 - 07:15:08,
",Nemetschek AG,"V2006,Allplan,Allplan
",,,
150,0912104-04slab_recess_tek_1.ifc,0.00450325,,"IFC2X3.exp,2,1","EXPRESS Data Manager version:20040806,Tekla Structures 12.0,
",Tekla,"12.0,Tekla Structures,Multi material modeling
",,,
151,0912105-01doors_explicit_geom_all_1.ifc,0.295088768,,"2,1","EDM 4.7.036,Allplan 2006.0 23.05.2006 - 23:09:15,
",Nemetschek AG,"V2006,Allplan,Allplan
",,,
152,0912105-02DoorOperationsPlacementInsideWall_rev_1.ifc,0.050009727,,"IFC2X_PLATFORM,2,1","Autodesk Revit Building 9.1 - 1.0,Development Build,
",,"Release 9.1,Autodesk Revit Building 9.1,Revit
",,,
153,0912106-01window_brep_ac_1.ifc,0.104655266,,"ArchiCAD 9.00 Release 1 generated IFC file.,Build Number of the Ifc 2x3 interface: 63016 13-06-2006\X\0D\X\0A,2,1","PreProc - EDM 4.5.0033,Windows System,The authorising person
",OrganizationName,"9.0,ArchiCAD 9.0,ArchiCAD
",,,
154,0912106-02windows_placement_inside_wall_all_1.ifc,0.019797325,,"2,1","EDM 4.7.036,Allplan 2006.0 31.05.2006 - 07:15:08,
",Nemetschek AG,"V2006,Allplan,Allplan
",,,
155,0912106-02windows_placement_inside_wall_all_1_commented.ifc,0.258565903,,"2,1","EDM 4.7.036,Allplan 2006.0 31.05.2006 - 07:15:08,
",Nemetschek AG),"V2006,Allplan,Allplan*/
",,,
156,0912107-01stair_geometry_ben_1.ifc,0.086181641,,"
","
",Bentley Systems Inc,"Outdated,TriForma,TriForma IFC V1.0
",,,
157,0912107-01stair_geom_ac_1.ifc,0.210465431,,"ArchiCAD 9.00 Release 1 generated IFC file.,Build Number of the Ifc 2x3 interface: 63015 11-04-2006\X\0D\X\0A,2,1","PreProc - EDM 4.5.0033,Windows System,The authorising person
",OrganizationName,"9.0,ArchiCAD 9.0,ArchiCAD
",,,
158,0912108-01RampAsContainer_rev_1.ifc,0.011750221,,"IFC2X_PLATFORM,2,1","Autodesk Revit Building 9.1 - 1.0,Development Build,
",,"Release 9.1,Autodesk Revit Building 9.1,Revit
",,,
159,0912108-01ramp_geometry_ben_2.ifc,0.298898697,,"
","
",Bentley Systems Inc,"Outdated,TriForma,TriForma IFC V1.0
",,,
160,0912109-01railing_brep_ac_1.ifc,0.029073715,,"ArchiCAD 9.00 Release 1 generated IFC file.,Build Number of the Ifc 2x3 interface: 63015 11-04-2006\X\0D\X\0A,2,1","PreProc - EDM 4.5.0033,Windows System,The authorising person
",OrganizationName,"9.0,ArchiCAD 9.0,ArchiCAD
",,,
161,0912109-01railing_extrusion_tek_1.ifc,0.029678345,,"IFC2X3.exp,2,1","EXPRESS Data Manager version:20040806,Tekla Structures Next,
",Tekla,"Next,Tekla Structures,Multi material modeling
",,,
162,091210ISO9705revit9-c.ifc,0.039270401,,"IFC2X_PLATFORM,2,1","Autodesk Revit Building 9 - 1.0,20060505_2300,
",,"Release 9,Autodesk Revit Building 9,Revit
",,,
163,091210Med_Dent_Clinic_Arch.ifc,14.75527382,,"CoordinationView,2,1","Autodesk Revit Architecture 2010 - 1.0,20090917_1515,
",,"2010,Autodesk Revit Architecture 2010,Revit
",,,
164,091210Med_Dent_Clinic_MEP_Elec.ifc,39.21662331,,"CoordinationView,2,1","Autodesk Revit MEP 2010 - 1.0,20090612_2115,
",,"2010,Autodesk Revit MEP 2010,Revit
","Hamilton, Golden Horseshoe, Ontario, Canada",43.2560802,-79.8728583
165,091210Med_Dent_Clinic_MEP_Plumb.ifc,0.849451065,,"CoordinationView,2,1","Autodesk Revit MEP 2010 - 1.0,20090612_2115,
",,"2010,Autodesk Revit MEP 2010,Revit
","Hamilton, Golden Horseshoe, Ontario, Canada",43.2560802,-79.8728583
166,09F_Exterior%20walls%20details.ifc,0.544178963,,"CoordinationView,2,1","IfcOpenShell,IfcOpenShell,
",uncreatednet,"0.17 build 9453 (Git),FreeCAD,118df2cf_ed21_438e_a41
",,,
167,09_BIMcollab_Example_Heating_Plumbing.ifc,51.06619358,,"CoordinationView, 2,1","DDS-IFC v2.0, DDS-CAD Version 9 Win32 build 13/11-2013, DDS
",Data Design System | wwwdds-cadcom," Version 9 Win32 build 13/11-2013, DDS-CAD, DDS-CAD Version 9 Win32 build 13/11-2013
",,,
168,09_d_fail_noSpace.ifc,0.159290314,,"CoordinationView_V2.0,OptionDrawing Scale: 100.000000,OptionGlobal Unique Identifiers GUID: Keep existing,OptionElements to export: Entire project,OptionPartial Structure Display: Entire Model,OptionIFC Domain: All,OptionStructural Function: All Elements,OptionConvert Grid elements: On,OptionConvert IFC Annotations and ARCHICAD 2D elements: Off,OptionConvert 2D symbols of Doors and Windows: Off,OptionExplode Composite and Complex Profile elements into parts: Off,OptionExport geometries that Participates in Collision Detection only: On,OptionMulti-skin complex geometries: Building element parts,OptionElements in Solid Element Operations: Extruded/revolved,OptionElements with junctions: Extruded/revolved without junctions,OptionSlabs with slanted edges: Extruded,OptionUse legacy geometric methods as in Coordination View 1.0: Off,OptionIFC Site Geometry: As boundary representation BRep,OptionIFC Site Location: At Project Origin,OptionProperties To Export: All properties,OptionSpace containment: Off,OptionBounding Box: Off,OptionGeometry to type objects: Off,OptionElement Properties: Off,OptionElement Parameters: Off,OptionIFC Base Quantities: Off,OptionWindow Door Lining and Panel Parameters: On,OptionIFC Space boundaries: Off,OptionARCHICAD Zone Categories as IFC Space classification data: Off,2,1","The EXPRESS Data Manager Version 5.02.0100.09 : 26 Sep 2013,IFC file generated by GRAPHISOFT ARCHICAD-64 20.0.0 INT FULL Windows version IFC2x3 add-on version: 3012 INT FULL.,The authorising person
",Graphisoft,"20.0.0,ARCHICAD-64,IFC2x3 add-on version: 3012 INT FULL
",,,
169,09_d_fail_smallSpace.ifc,0.163675308,,"CoordinationView_V2.0,OptionDrawing Scale: 100.000000,OptionGlobal Unique Identifiers GUID: Keep existing,OptionElements to export: Entire project,OptionPartial Structure Display: Entire Model,OptionIFC Domain: All,OptionStructural Function: All Elements,OptionConvert Grid elements: On,OptionConvert IFC Annotations and ARCHICAD 2D elements: Off,OptionConvert 2D symbols of Doors and Windows: Off,OptionExplode Composite and Complex Profile elements into parts: Off,OptionExport geometries that Participates in Collision Detection only: On,OptionMulti-skin complex geometries: Building element parts,OptionElements in Solid Element Operations: Extruded/revolved,OptionElements with junctions: Extruded/revolved without junctions,OptionSlabs with slanted edges: Extruded,OptionUse legacy geometric methods as in Coordination View 1.0: Off,OptionIFC Site Geometry: As boundary representation BRep,OptionIFC Site Location: At Project Origin,OptionProperties To Export: All properties,OptionSpace containment: Off,OptionBounding Box: Off,OptionGeometry to type objects: Off,OptionElement Properties: Off,OptionElement Parameters: Off,OptionIFC Base Quantities: Off,OptionWindow Door Lining and Panel Parameters: On,OptionIFC Space boundaries: Off,OptionARCHICAD Zone Categories as IFC Space classification data: Off,2,1","The EXPRESS Data Manager Version 5.02.0100.09 : 26 Sep 2013,IFC file generated by GRAPHISOFT ARCHICAD-64 20.0.0 INT FULL Windows version IFC2x3 add-on version: 3012 INT FULL.,The authorising person
",Graphisoft,"20.0.0,ARCHICAD-64,IFC2x3 add-on version: 3012 INT FULL
",,,
170,09_d_pass.ifc,0.163664818,,"CoordinationView_V2.0,OptionDrawing Scale: 100.000000,OptionGlobal Unique Identifiers GUID: Keep existing,OptionElements to export: Entire project,OptionPartial Structure Display: Entire Model,OptionIFC Domain: All,OptionStructural Function: All Elements,OptionConvert Grid elements: On,OptionConvert IFC Annotations and ARCHICAD 2D elements: Off,OptionConvert 2D symbols of Doors and Windows: Off,OptionExplode Composite and Complex Profile elements into parts: Off,OptionExport geometries that Participates in Collision Detection only: On,OptionMulti-skin complex geometries: Building element parts,OptionElements in Solid Element Operations: Extruded/revolved,OptionElements with junctions: Extruded/revolved without junctions,OptionSlabs with slanted edges: Extruded,OptionUse legacy geometric methods as in Coordination View 1.0: Off,OptionIFC Site Geometry: As boundary representation BRep,OptionIFC Site Location: At Project Origin,OptionProperties To Export: All properties,OptionSpace containment: Off,OptionBounding Box: Off,OptionGeometry to type objects: Off,OptionElement Properties: Off,OptionElement Parameters: Off,OptionIFC Base Quantities: Off,OptionWindow Door Lining and Panel Parameters: On,OptionIFC Space boundaries: Off,OptionARCHICAD Zone Categories as IFC Space classification data: Off,2,1","The EXPRESS Data Manager Version 5.02.0100.09 : 26 Sep 2013,IFC file generated by GRAPHISOFT ARCHICAD-64 20.0.0 INT FULL Windows version IFC2x3 add-on version: 3012 INT FULL.,The authorising person
",Graphisoft,"20.0.0,ARCHICAD-64,IFC2x3 add-on version: 3012 INT FULL
",,,
171,0b220cde-336c-4326-9e34-e166ebaac0c2.ifc,0.06061554,,"IFC File exported from Xella using BIM Connect Version ,2,1","BIM,Xella,Xella
","Xella,Nederland BV,,","1.4.0.3,T:/Xella/Applications/AnubisDraw/AnubisDraw.exe,BIM
","Schependomlaan, Hees, Nijmegen-Nieuw-West, Nijmegen, Gelderland, Nederland, 6543 XX, Nederland",51.8411171,5.8336258
172,0ce42358-4924-48c5-885a-88d8fb1e0a41.ifc,3.475666046,Mon Apr 20 13:34:00 2015,"CoordinationView,2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013,20140905_0730x64 - Exporter 2015.0.2014.0905 - Default UI,
","JORDAHL H-BAU,Verankeringstechnieken","2015,Autodesk Revit 2015 (ENU),Revit
","Amsterdam, Noord-Holland, Nederland",52.3727598,4.8936041
173,0dtqjzzw.ifc,0.010469437,,,,,,,,
174,0_T02_TT01_basin-faceted-brep.ifc,0.030555725,,"DesignTransferView_V1,2,1","
",Geometry Gym Pty Ltd,"0.0.1.0,ggRhinoIFC - Geometry Gym Plug-in for Rhino3d,ggRhinoIFC
",,,
